      x      |      eta     |      t       |      Hp      |    dHp/dx    |   ddHp/ddx   |      Chi     |      d_A     |      d_L     | Sum_Dens_Params |    Omega_B   |   Omega_CDM  | Omega_Lambda |  Omega_gamma |   Omega_Nu   |   Omega_K    
    -1.46547 |  2.36023e+26 |  6.01584e+16 |  2.57889e-18 |            0 |            0 |  2.10901e+26 |  4.87118e+25 |  9.13107e+26 |               1 |      0.15346 |     0.819476 |    0.0258259 |  0.000732045 |  0.000506406 |            0 
    -1.45345 |  2.37423e+26 |  6.12437e+16 |  2.56465e-18 |            0 |            0 |    2.095e+26 |  4.89731e+25 |  8.96214e+26 |               1 |     0.153317 |     0.818712 |    0.0267486 |  0.000722631 |  0.000499893 |            0 
    -1.44144 |  2.38831e+26 |  6.23483e+16 |  2.55052e-18 |            0 |            0 |  2.08092e+26 |  4.92318e+25 |  8.79561e+26 |               1 |     0.153169 |     0.817921 |    0.0277033 |  0.000713312 |  0.000493447 |            0 
    -1.42943 |  2.40247e+26 |  6.34723e+16 |  2.53652e-18 |            0 |            0 |  2.06677e+26 |  4.94878e+25 |  8.63146e+26 |               1 |     0.153015 |     0.817102 |    0.0286911 |   0.00070409 |  0.000487067 |            0 
    -1.41742 |   2.4167e+26 |  6.46161e+16 |  2.52264e-18 |            0 |            0 |  2.05253e+26 |  4.97408e+25 |  8.46966e+26 |               1 |     0.152857 |     0.816255 |     0.029713 |  0.000694961 |  0.000480753 |            0 
    -1.40541 |  2.43102e+26 |  6.57802e+16 |  2.50888e-18 |            0 |            0 |  2.03821e+26 |  4.99908e+25 |  8.31017e+26 |               1 |     0.152692 |     0.815377 |    0.0307701 |  0.000685925 |  0.000474502 |            0 
    -1.39339 |  2.44541e+26 |  6.69648e+16 |  2.49525e-18 |            0 |            0 |  2.02382e+26 |  5.02376e+25 |  8.15296e+26 |               1 |     0.152522 |     0.814469 |    0.0318636 |   0.00067698 |  0.000468314 |            0 
    -1.38138 |  2.45988e+26 |  6.81703e+16 |  2.48174e-18 |            0 |            0 |  2.00935e+26 |  5.04812e+25 |  7.99801e+26 |               1 |     0.152346 |     0.813529 |    0.0329947 |  0.000668125 |  0.000462188 |            0 
    -1.36937 |  2.47443e+26 |  6.93969e+16 |  2.46836e-18 |            0 |            0 |   1.9948e+26 |  5.07213e+25 |  7.84529e+26 |               1 |     0.152164 |     0.812556 |    0.0341645 |  0.000659358 |  0.000456123 |            0 
    -1.35736 |  2.48906e+26 |  7.06452e+16 |   2.4551e-18 |            0 |            0 |  1.98017e+26 |  5.09578e+25 |  7.69478e+26 |               1 |     0.151976 |     0.811549 |    0.0353742 |  0.000650678 |  0.000450119 |            0 
    -1.34535 |  2.50377e+26 |  7.19153e+16 |  2.44196e-18 |            0 |            0 |  1.96547e+26 |  5.11905e+25 |  7.54643e+26 |               1 |     0.151781 |     0.810508 |    0.0366251 |  0.000642084 |  0.000444174 |            0 
    -1.33333 |  2.51855e+26 |  7.32076e+16 |  2.42896e-18 |            0 |            0 |  1.95068e+26 |  5.14194e+25 |  7.40023e+26 |               1 |     0.151579 |     0.809431 |    0.0379186 |  0.000633574 |  0.000438287 |            0 
    -1.32132 |  2.53342e+26 |  7.45226e+16 |  2.41608e-18 |            0 |            0 |  1.93581e+26 |  5.16442e+25 |  7.25615e+26 |               1 |      0.15137 |     0.808316 |    0.0392558 |  0.000625147 |  0.000432457 |            0 
    -1.30931 |  2.54836e+26 |  7.58605e+16 |  2.40332e-18 |            0 |            0 |  1.92087e+26 |  5.18647e+25 |  7.11416e+26 |               1 |     0.151154 |     0.807164 |    0.0406382 |  0.000616802 |  0.000426685 |            0 
     -1.2973 |  2.56339e+26 |  7.72217e+16 |   2.3907e-18 |            0 |            0 |  1.90585e+26 |  5.20809e+25 |  6.97424e+26 |               1 |     0.150931 |     0.805972 |    0.0420671 |  0.000608538 |  0.000420967 |            0 
    -1.28529 |  2.57849e+26 |  7.86066e+16 |   2.3782e-18 |            0 |            0 |  1.89074e+26 |  5.22926e+25 |  6.83636e+26 |               1 |       0.1507 |      0.80474 |     0.043544 |  0.000600352 |  0.000415305 |            0 
    -1.27327 |  2.59367e+26 |  8.00156e+16 |  2.36583e-18 |            0 |            0 |  1.87556e+26 |  5.24996e+25 |   6.7005e+26 |               1 |     0.150462 |     0.803466 |    0.0450704 |  0.000592245 |  0.000409697 |            0 
    -1.26126 |  2.60893e+26 |  8.14491e+16 |   2.3536e-18 |            0 |            0 |   1.8603e+26 |  5.27017e+25 |  6.56662e+26 |               1 |     0.150215 |     0.802149 |    0.0466475 |  0.000584214 |  0.000404141 |            0 
    -1.24925 |  2.62427e+26 |  8.29075e+16 |  2.34149e-18 |            0 |            0 |  1.84496e+26 |  5.28987e+25 |  6.43471e+26 |               1 |      0.14996 |     0.800788 |    0.0482771 |  0.000576259 |  0.000398638 |            0 
    -1.23724 |  2.63969e+26 |  8.43911e+16 |  2.32952e-18 |            0 |            0 |  1.82954e+26 |  5.30905e+25 |  6.30475e+26 |               1 |     0.149697 |     0.799381 |    0.0499606 |  0.000568378 |  0.000393186 |            0 
    -1.22523 |  2.65519e+26 |  8.59003e+16 |  2.31767e-18 |            0 |            0 |  1.81404e+26 |  5.32769e+25 |   6.1767e+26 |               1 |     0.149425 |     0.797927 |    0.0516997 |   0.00056057 |  0.000387785 |            0 
    -1.21321 |  2.67077e+26 |  8.74356e+16 |  2.30597e-18 |            0 |            0 |  1.79847e+26 |  5.34578e+25 |  6.05054e+26 |               1 |     0.149143 |     0.796426 |    0.0534958 |  0.000552835 |  0.000382434 |            0 
     -1.2012 |  2.68642e+26 |  8.89972e+16 |   2.2944e-18 |            0 |            0 |  1.78281e+26 |  5.36328e+25 |  5.92626e+26 |               1 |     0.148853 |     0.794874 |    0.0553507 |   0.00054517 |  0.000377131 |            0 
    -1.18919 |  2.70216e+26 |  9.05856e+16 |  2.28296e-18 |            0 |            0 |  1.76708e+26 |  5.38018e+25 |  5.80382e+26 |               1 |     0.148553 |     0.793272 |    0.0572661 |  0.000537574 |  0.000371877 |            0 
    -1.17718 |  2.71797e+26 |  9.22013e+16 |  2.27166e-18 |            0 |            0 |  1.75126e+26 |  5.39647e+25 |   5.6832e+26 |               1 |     0.148243 |     0.791617 |    0.0592435 |  0.000530048 |   0.00036667 |            0 
    -1.16517 |  2.73386e+26 |  9.38445e+16 |   2.2605e-18 |            0 |            0 |  1.73537e+26 |  5.41212e+25 |  5.56439e+26 |               1 |     0.147923 |     0.789908 |    0.0612848 |  0.000522588 |   0.00036151 |            0 
    -1.15315 |  2.74983e+26 |  9.55158e+16 |  2.24947e-18 |            0 |            0 |   1.7194e+26 |  5.42712e+25 |  5.44735e+26 |               1 |     0.147593 |     0.788144 |    0.0633916 |  0.000515196 |  0.000356396 |            0 
    -1.14114 |  2.76588e+26 |  9.72156e+16 |  2.23859e-18 |            0 |            0 |  1.70335e+26 |  5.44144e+25 |  5.33207e+26 |               1 |     0.147252 |     0.786323 |    0.0655658 |  0.000507868 |  0.000351327 |            0 
    -1.12913 |    2.782e+26 |  9.89443e+16 |  2.22785e-18 |            0 |            0 |  1.68723e+26 |  5.45506e+25 |  5.21853e+26 |               1 |       0.1469 |     0.784444 |    0.0678092 |  0.000500605 |  0.000346303 |            0 
    -1.11712 |  2.79821e+26 |  1.00702e+17 |  2.21725e-18 |            0 |            0 |  1.67103e+26 |  5.46796e+25 |  5.10671e+26 |               1 |     0.146537 |     0.782505 |    0.0701236 |  0.000493405 |  0.000341322 |            0 
    -1.10511 |  2.81449e+26 |   1.0249e+17 |   2.2068e-18 |            0 |            0 |  1.65475e+26 |  5.48013e+25 |  4.99658e+26 |               1 |     0.146162 |     0.780505 |    0.0725108 |  0.000486267 |  0.000336384 |            0 
    -1.09309 |  2.83084e+26 |  1.04308e+17 |  2.19649e-18 |            0 |            0 |  1.63839e+26 |  5.49153e+25 |  4.88812e+26 |               1 |     0.145775 |     0.778441 |    0.0749727 |  0.000479191 |  0.000331489 |            0 
    -1.08108 |  2.84728e+26 |  1.06156e+17 |  2.18633e-18 |            0 |            0 |  1.62196e+26 |  5.50214e+25 |  4.78131e+26 |               1 |     0.145377 |     0.776313 |    0.0775112 |  0.000472175 |  0.000326636 |            0 
    -1.06907 |  2.86379e+26 |  1.08035e+17 |  2.17631e-18 |            0 |            0 |  1.60545e+26 |  5.51195e+25 |  4.67613e+26 |               1 |     0.144966 |     0.774119 |    0.0801282 |  0.000465218 |  0.000321823 |            0 
    -1.05706 |  2.88037e+26 |  1.09946e+17 |  2.16645e-18 |            0 |            0 |  1.58886e+26 |  5.52093e+25 |  4.57257e+26 |               1 |     0.144542 |     0.771857 |    0.0828256 |   0.00045832 |  0.000317052 |            0 
    -1.04505 |  2.89703e+26 |  1.11889e+17 |  2.15674e-18 |            0 |            0 |   1.5722e+26 |  5.52906e+25 |   4.4706e+26 |               1 |     0.144106 |     0.769525 |    0.0856054 |   0.00045148 |   0.00031232 |            0 
    -1.03303 |  2.91376e+26 |  1.13864e+17 |  2.14718e-18 |            0 |            0 |  1.55547e+26 |  5.53632e+25 |  4.37021e+26 |               1 |     0.143656 |     0.767122 |    0.0884694 |  0.000444696 |  0.000307627 |            0 
    -1.02102 |  2.93057e+26 |  1.15871e+17 |  2.13777e-18 |            0 |            0 |  1.53866e+26 |  5.54267e+25 |  4.27136e+26 |               1 |     0.143192 |     0.764647 |    0.0914197 |  0.000437969 |  0.000302973 |            0 
    -1.00901 |  2.94745e+26 |  1.17912e+17 |  2.12852e-18 |            0 |            0 |  1.52178e+26 |   5.5481e+25 |  4.17406e+26 |               1 |     0.142715 |     0.762097 |    0.0944582 |  0.000431296 |  0.000298357 |            0 
   -0.996997 |  2.96441e+26 |  1.19986e+17 |  2.11943e-18 |            0 |            0 |  1.50482e+26 |  5.55259e+25 |  4.07827e+26 |               1 |     0.142223 |     0.759472 |    0.0975867 |  0.000424678 |  0.000293779 |            0 
   -0.984985 |  2.98144e+26 |  1.22095e+17 |   2.1105e-18 |            0 |            0 |   1.4878e+26 |   5.5561e+25 |  3.98398e+26 |               1 |     0.141717 |     0.756768 |     0.100807 |  0.000418114 |  0.000289238 |            0 
   -0.972973 |  2.99853e+26 |  1.24237e+17 |  2.10173e-18 |            0 |            0 |   1.4707e+26 |  5.55862e+25 |  3.89118e+26 |               1 |     0.141196 |     0.753986 |     0.104122 |  0.000411603 |  0.000284734 |            0 
   -0.960961 |   3.0157e+26 |  1.26415e+17 |  2.09312e-18 |            0 |            0 |  1.45353e+26 |  5.56012e+25 |  3.79983e+26 |               1 |      0.14066 |     0.751122 |     0.107533 |  0.000405144 |  0.000280266 |            0 
   -0.948949 |  3.03294e+26 |  1.28628e+17 |  2.08468e-18 |            0 |            0 |  1.43629e+26 |  5.56057e+25 |  3.70993e+26 |               1 |     0.140108 |     0.748176 |     0.111041 |  0.000398736 |  0.000275833 |            0 
   -0.936937 |  3.05025e+26 |  1.30877e+17 |  2.07641e-18 |            0 |            0 |  1.41898e+26 |  5.55994e+25 |  3.62146e+26 |               1 |      0.13954 |     0.745146 |     0.114649 |   0.00039238 |  0.000271436 |            0 
   -0.924925 |  3.06763e+26 |  1.33162e+17 |   2.0683e-18 |            0 |            0 |   1.4016e+26 |  5.55822e+25 |   3.5344e+26 |               1 |     0.138957 |      0.74203 |     0.118359 |  0.000386073 |  0.000267074 |            0 
   -0.912913 |  3.08507e+26 |  1.35483e+17 |  2.06037e-18 |            0 |            0 |  1.38416e+26 |  5.55537e+25 |  3.44873e+26 |               1 |     0.138357 |     0.738828 |     0.122173 |  0.000379817 |  0.000262746 |            0 
   -0.900901 |  3.10259e+26 |  1.37842e+17 |  2.05261e-18 |            0 |            0 |  1.36665e+26 |  5.55137e+25 |  3.36444e+26 |               1 |     0.137741 |     0.735536 |     0.126091 |   0.00037361 |  0.000258452 |            0 
   -0.888889 |  3.12016e+26 |  1.40238e+17 |  2.04502e-18 |            0 |            0 |  1.34907e+26 |   5.5462e+25 |  3.28152e+26 |               1 |     0.137107 |     0.732154 |     0.130117 |  0.000367452 |  0.000254192 |            0 
   -0.876877 |   3.1378e+26 |  1.42671e+17 |  2.03762e-18 |            0 |            0 |  1.33143e+26 |  5.53982e+25 |  3.19994e+26 |               1 |     0.136457 |      0.72868 |     0.134251 |  0.000361342 |  0.000249965 |            0 
   -0.864865 |  3.15551e+26 |  1.45143e+17 |  2.03039e-18 |            0 |            0 |  1.31373e+26 |  5.53221e+25 |  3.11969e+26 |               1 |     0.135789 |     0.725114 |     0.138496 |   0.00035528 |  0.000245771 |            0 
   -0.852853 |  3.17327e+26 |  1.47654e+17 |  2.02335e-18 |            0 |            0 |  1.29596e+26 |  5.52335e+25 |  3.04075e+26 |               1 |     0.135103 |     0.721452 |     0.142853 |  0.000349265 |  0.000241611 |            0 
   -0.840841 |   3.1911e+26 |  1.50204e+17 |  2.01649e-18 |            0 |            0 |  1.27813e+26 |  5.51319e+25 |  2.96311e+26 |               1 |       0.1344 |     0.717696 |     0.147324 |  0.000343298 |  0.000237483 |            0 
   -0.828829 |  3.20899e+26 |  1.52793e+17 |  2.00982e-18 |            0 |            0 |  1.26024e+26 |  5.50172e+25 |  2.88676e+26 |               1 |     0.133678 |     0.713842 |     0.151909 |  0.000337377 |  0.000233387 |            0 
   -0.816817 |  3.22694e+26 |  1.55423e+17 |  2.00334e-18 |            0 |            0 |   1.2423e+26 |  5.48891e+25 |  2.81167e+26 |               1 |     0.132938 |      0.70989 |     0.156612 |  0.000331503 |  0.000229324 |            0 
   -0.804805 |  3.24494e+26 |  1.58092e+17 |  1.99705e-18 |            0 |            0 |  1.22429e+26 |  5.47473e+25 |  2.73784e+26 |               1 |     0.132179 |     0.705838 |     0.161432 |  0.000325676 |  0.000225292 |            0 
   -0.792793 |    3.263e+26 |  1.60802e+17 |  1.99095e-18 |            0 |            0 |  1.20623e+26 |  5.45915e+25 |  2.66524e+26 |               1 |     0.131402 |     0.701686 |     0.166371 |  0.000319895 |  0.000221293 |            0 
   -0.780781 |  3.28112e+26 |  1.63553e+17 |  1.98506e-18 |            0 |            0 |  1.18812e+26 |  5.44215e+25 |  2.59387e+26 |               1 |     0.130605 |     0.697433 |      0.17143 |  0.000314159 |  0.000217326 |            0 
   -0.768769 |  3.29928e+26 |  1.66346e+17 |  1.97936e-18 |            0 |            0 |  1.16995e+26 |   5.4237e+25 |  2.52371e+26 |               1 |      0.12979 |     0.693078 |      0.17661 |   0.00030847 |   0.00021339 |            0 
   -0.756757 |   3.3175e+26 |   1.6918e+17 |  1.97387e-18 |            0 |            0 |  1.15173e+26 |  5.40376e+25 |  2.45475e+26 |               1 |     0.128955 |      0.68862 |     0.181913 |  0.000302826 |  0.000209486 |            0 
   -0.744745 |  3.33577e+26 |  1.72056e+17 |  1.96858e-18 |            0 |            0 |  1.13346e+26 |  5.38232e+25 |  2.38697e+26 |               1 |     0.128101 |     0.684058 |     0.187339 |  0.000297228 |  0.000205613 |            0 
   -0.732733 |  3.35409e+26 |  1.74975e+17 |   1.9635e-18 |            0 |            0 |  1.11515e+26 |  5.35933e+25 |  2.32035e+26 |               1 |     0.127227 |     0.679392 |     0.192888 |  0.000291676 |  0.000201772 |            0 
   -0.720721 |  3.37245e+26 |  1.77936e+17 |  1.95863e-18 |            0 |            0 |  1.09678e+26 |  5.33477e+25 |  2.25489e+26 |               1 |     0.126334 |     0.674621 |     0.198561 |  0.000286169 |  0.000197963 |            0 
   -0.708709 |  3.39086e+26 |  1.80941e+17 |  1.95398e-18 |            0 |            0 |  1.07838e+26 |  5.30862e+25 |  2.19058e+26 |               1 |      0.12542 |     0.669745 |      0.20436 |  0.000280709 |  0.000194186 |            0 
   -0.696697 |  3.40931e+26 |  1.83989e+17 |  1.94954e-18 |            0 |            0 |  1.05992e+26 |  5.28084e+25 |  2.12739e+26 |               1 |     0.124488 |     0.664764 |     0.210283 |  0.000275294 |   0.00019044 |            0 
   -0.684685 |   3.4278e+26 |  1.87081e+17 |  1.94532e-18 |            0 |            0 |  1.04143e+26 |  5.25141e+25 |  2.06531e+26 |               1 |     0.123535 |     0.659678 |      0.21633 |  0.000269926 |  0.000186726 |            0 
   -0.672673 |  3.44633e+26 |  1.90217e+17 |  1.94133e-18 |            0 |            0 |   1.0229e+26 |   5.2203e+25 |  2.00434e+26 |               1 |     0.122563 |     0.654486 |     0.222503 |  0.000264604 |  0.000183045 |            0 
   -0.660661 |   3.4649e+26 |  1.93397e+17 |  1.93756e-18 |            0 |            0 |  1.00433e+26 |  5.18748e+25 |  1.94446e+26 |               1 |     0.121571 |     0.649189 |     0.228801 |  0.000259329 |  0.000179396 |            0 
   -0.648649 |   3.4835e+26 |  1.96621e+17 |  1.93402e-18 |            0 |            0 |   9.8573e+25 |  5.15292e+25 |  1.88566e+26 |               1 |      0.12056 |     0.643788 |     0.235223 |  0.000254101 |  0.000175779 |            0 
   -0.636637 |  3.50214e+26 |   1.9989e+17 |  1.93071e-18 |            0 |            0 |  9.67094e+25 |   5.1166e+25 |  1.82792e+26 |               1 |     0.119528 |     0.638282 |     0.241768 |  0.000248919 |  0.000172195 |            0 
   -0.624625 |  3.52081e+26 |  2.03204e+17 |  1.92764e-18 |            0 |            0 |  9.48428e+25 |  5.07848e+25 |  1.77123e+26 |               1 |     0.118478 |     0.632673 |     0.248437 |  0.000243786 |  0.000168643 |            0 
   -0.612613 |   3.5395e+26 |  2.06563e+17 |  1.92481e-18 |            0 |            0 |  9.29734e+25 |  5.03853e+25 |  1.71559e+26 |               1 |     0.117408 |      0.62696 |     0.255227 |    0.0002387 |  0.000165125 |            0 
   -0.600601 |  3.55822e+26 |  2.09968e+17 |  1.92221e-18 |            0 |            0 |  9.11012e+25 |  4.99674e+25 |  1.66097e+26 |               1 |      0.11632 |     0.621146 |     0.262139 |  0.000233663 |  0.000161641 |            0 
